在Excel2010中，假设某数据清单中有字段：出版社名称、年度、某书籍出版册数，若希望根据对各出版社对某书籍出版册数进行汇总，则应该首先按照出版社名称进行排序，然后选择“数据”选项卡中的（）命令？ 分类汇总,4,False
与十六进制数200等值的十进制数值是（）。 512,1,False
从信息科学的角度来看，下列关于信息与数据关系的表述，正确的有（）？ 信息是数据的载体 数据和信息互为载体 数据是信息的具体表现形式信息的符号化就是数据,1,False
在Web站点中，网页是一种用HTML语言描述的文本，整个Web站点是由利用（）为纽带建立相互联系的网页组成的。 超级链接（或超链接）,7,False
一个字节有（）。 2bit 8bit 4bit32bit,1,False
非数值信息在计算机中的表示一般用（）？ 842l（BCD）码 ASCII码 交换码机内码,1,False
以下属于常用的图片格式的是（）？ GIF、JPEG MPEG、AVI PNG、BMPWMA、WMV,8,False
硬件的所谓“即插即用”是指（）。 可以将此硬件安放到任何I/O插槽中 可以不装此硬件的驱动程序就能使用 操作系统将可以自动识别此硬件，并自动安装相应的驱动程序操作系统将可以自动识别此硬件，但需要手工安装相应的驱动程序,1,False
对数据库和数据仓库的数据来源，说法正确的是（）。 数据库的数据一般来源于同种数据源，而数据仓库的数据可以来源于多个异种数据源。 数据库的数据可以来源于多个异种数据源，而数据仓库的数据一般来源于同种数据源。 两者一般来源于同种数据源。两者都可以来源于多个异种数据源。,6,False
点击Word2010文件选项卡的“打印”命令，将立即打印全文。,3,False
Word 2010中的段落是指两个（）键之间的全部字符。 Enter 或 回车,3,False
利用Excel2010生成的文件是一种电子表格，它由若干个（）构成？ 工作表,4,False
WWW的默认网络传输协议是（）？ HTTP协议,7,False
Google研制的阿尔法围棋（AlphaGo）竞赛程序所代表的计算机应用领域是（）？ 科学计算 人工智能 数据处理过程控制。,1,False
多媒体信息不包括（）。 音频、视频 动画、影像 声卡、光盘文字、图像,8,False
世界上公认的第一台计算机是在（）年诞生的。 1846 1864 19461964,1,False
Access2010数据库管理系统中所管理的关系是（）？ 若干个表文件 若干个accdb文件 一个MDF文件若干个二维表格,6,False
IP电话（IPhone）也称网络电话，是通过TCP/IP协议实现的一种电话应用。,7,False
下列四项中，不合法的IP地址是（）？ 0.11.22.33 129.12.13.14 205.211.31.0202.202.203.203,7,False
在Excel 2010中，工作簿最少包含（）张可视的工作表。 1,4,False
以下各项中不属于Access 2010字段数据类型的是（）？ 是/否型 货币型 备注型位类型,6,36
十六进制数2017转化为二进制数为（）？ 10000000010111,1,False
如果要了解Word 2010文档的页数、行数及字数等统计信息，可以选择（）选项卡中的“字数统计”命令？ 开始 审阅 文件视图,3,False
下面哪个选项不属于输入、输出设备？（） 硬盘 显示器 鼠标内存,1,False
Access 2010中表与数据库的关系是（  ）。 一个数据库包含多个表 数据库就是数据表 一个表包含多个数据库一个数据库只能包含一个表,6,False
在Excel2010中，若在A1单元格输入“中国”，在Bl单元格输入“香港”，在Cl单元格输入“=A1&Bl”，则C1单元格显示（）？ 中国香港 中国＆香港 中国香港“中国”“ 香港”,4,False
已知X=101011B，对X求逻辑非，结果是（）。 000010B 010100B 010101B101011B,1,False
在Access2010中，表对象是实际保存数据的地方。,6,False
ASCII码在计算机中占1个字节。,1,False
Word2010软件的主要功能包括（）？ 文字编辑和格式化 发送电子邮件 绘制图像表格制作,3,False
利用PowerPoint2010创建的演示文稿的扩展名为（）？ PPTX,5,False
显示器显示图像的清晰程度，主要取决于显示器的（）。 显示区域 分辨率 形状电磁辐射,1,False
OSI参考模型的最低层是（）? 传输层 网络层 物理层应用层,7,False
百度的域名为www.baidu.com.cn，设其IP地址为207.58.134.132，以下描述正确的是（）？ 百度中国境内某商业机构所拥有 百度的IP地址为B类地址 百度的域名后缀com对应着IP地址的132百度的IP地址是C类地址,7,False
Excel 2010能进行算术运算、比较运算，不能进行文字运算。,4,False
（）是用户与计算机网络间的接口，负责对共享资源进行管理。 网络操作系统(或NOS),2,False
数据库表中的某个字段包含了唯一值，并可用于区分不同记录，在表结构设计时，用户往往将该字段设为该表的（）。 索引 主键 候选键自动编号,6,False
下列关于PowerPoint 2010的说法错误的是（）。 演示文稿文件的默认扩展名为.pptx 可以设置多种放映类型 可以将演示文稿存为potx、wma、html、txt等格式具有广播幻灯片的功能,5,False
"在Excel 2010活动单元格中输入“=SUM(2,3,4)>SUM(2,3,AVERAGE(4,0))”并单击编辑区工具栏上的“√”按钮，单元格中显示的是（）。 90 FALSE TRUE出错",4,False
关于Word2010的样式，下列叙述错误的是（）？ 用户可以自定义一个样式 样式是某种文档格式的样板 样式是指一组已命名的字符和段落格式样式是Word的一项核心技术,3,False
PowerPoint 2010中插入图像及插图，下列说法错误的是（）？ 可以插入图片、剪贴画 不能实现屏幕截图 可以基于硬盘上的多个图片，制作相册不支持图表的插入,5,False
MySQL是一种开放源码的小型关系型数据库管理系统。,6,False
下列不是图片文件的拓展名的是（）？ bmp jpg gifwav,8,False
下列文件名中，（）属于合法的Windows文件名。 abc＃12.txt <d12@^>.txt 56$f?.docgh*56.doc,2,9
Excel2010的工作簿是由多张（）组成的。 工作表,4,False
Powerpoint2010的默认视图是（）视图？ 普通,5,False
在Excel 2010中，下列关于数据处理的说法不正确的是（）。 利用数据清单可以实现自动筛选的功能 只能根据数据清单中的一列排列记录的顺序 分类汇总之前必须先排序分类汇总后的数据清单可以再恢复原工作表的记录,4,False
如果1个存储单元能存放1个字节，那么一个64KB的存储器共有（）个存储单元。 32767 32768 6553565536,1,False
在Access2010数据库管理系统中，数据表中的“行”也称为（）？ 数据视图 数据 记录字段,6,False
下列关于Access 2010查询的说法不正确的是（）。 查询是数据库处理和分析数据的重要工具 查询是操作的集合，相当于程序 查询本身不存放物理的数据查询能查看、搜寻数据，但不能对数据进行汇总和计算,6,False
"打印Word 2010文档的第1，3，8，9，10，11和15页文档，则页面范围设置正确的（）？ 1～3，8-11，15 1,3，8-11，15 1-3，8-11，151,3，8～11，15",3,False
有关DreamWeaver超级链接的说法中，错误的是（）？ 超链接是指从一个网页指向一个目标的链接关系，链接目标只能是网页 链接目标是可以是另一个网页，也可以是相同网页的不同位置 链接目标可以是任意网络资源一个图片无法连接到多个位置,7,False
在Excel 2010中，使用自动筛选功能对某姓名列中自定义筛选条件，要求筛选姓氏为“张”的人员数据时，可在筛选条件“文本筛选”中选择（）。 开头是,4,False
有的十进制小数不能精确转化为二进制小数。（   ）,1,False
下列说法正确的是（）。 Word2010中插入的图形对象有嵌入式和浮动式两种显示形式。 在没有插入画布的情况下，剪贴画的默认插入方式是嵌入式 嵌入式的对象能放置到页面的任意位置浮动式的对象不能放置到页面的任意位置,3,False
Windows 7是一个多任务操作系统，这里的“多任务”指的是（）？ Windows 7可以供多个用户同时使用 可以运行很多应用程序 Windows 7可以同时管理多种资源Windows 7可以同时运行多个应用程序,2,False
对Windows 7系统的文件管理，下列说法正确的是（）。 所谓文件（File），是指存放在内存中的一组相关信息的集合。 操作系统根据文件的扩展名建立应用程序与文件的关联关系 用户可以将一个自己创建的文件添加到Windows 7的库中在同一文件夹中不允许有名字相同的文件或文件夹,2,False
IP地址129．58．288．26所属的类型是（）。 A类地址 B类地址 C类地址不是合法的IP地址,7,False
Excel 2010中，如果A4单元格的值为100，那么公式＝A4+”100”的结果是（）。 100&100 200 出错A4=100100,4,False
PowerPoint 2010的幻灯片放映类型不包括（）？ 演讲者放映（全屏） 用户自行浏览（窗口） 在展台浏览（全屏）动画形式（窗口）,5,False
快捷方式是到本计算机或网络上任何可访问的项目的连接，快捷方式（）。 只能放置在开始菜单 可放置在网络上的任何位置 只能放置在桌面可放置在本计算机的很多位置,2,False
在Excel2010中，选定一个单元格后按DEL键，将被删除的是（）。 单元格 单元格中的内容 单元格中的内容及格式等单元格所在的行,4,False
在Access2010中，因为字符数量过多而不适合建立索引的数据类型是(  )。 备注类型,6,False
显示系统是由监视器和（）两部分组成？ 显卡（显示适配器）,1,False
为解决CPU与内存储器之间速度不匹配问题，引入了（）？ 高速缓冲存储器（或Cache）,1,False
在Excel 2010中，如果单元格中输入内容以（）开始，Excel 2010认为输入的是公式。 = ！ *^,4,False
"目前常用的反病毒软件的作用是（）？ 杜绝病毒对计算机的侵害 检查计算机是否染有病毒,消除已感染的大部分病毒 查出计算机已感染的任何病毒禁止有病毒的计算机运行",9,False
关于汉字机内码和汉字点阵码，以下表述正确的是（）？ 汉字机内码是用两个字节表示的 汉字点阵码是用两个字节表示的 汉字字形点阵越精细，其字形码需要的存储空间就越大汉字字形码存储空间比机内码存储空间小,1,False
在Excel2010的单元格内输入数值信息时，必须在数值前加等号。,4,False
因特网中专门完成IP地址和域名地址之间进行转换的设备称为域名服务器。,7,False
计算机辅助系统中CAD指的是（）。 计算机辅助设计,1,False
"在Excel2010中某单元格中插入函数AVERAGE(M2,H4)，该函数中对单元格的引用属于（）？ 相对引用 绝对引用 混合引用交叉引用",4,False
关于Word 2010文档中的图形，以下描述不正确的是（）？ 在Word中，可以插入图形，也可以绘制图形 在Word中可以插入剪辑库中的图形，也可以插入图形文件的图形 对文档中的图形可以进行缩放，裁剪等操作对插入文档的图形，设置环绕文字时只能上下环绕不能左右环绕,3,False
下列（  ）是数据库管理系统。 Unix Microsoft Word Microsoft AccessBASIC,6,False
英文简写MPC翻译为中文的意思是指（）。 多媒体计算机,8,False
当在查询设计视图中创建查询时，Access将自动在后台生成等效的SQL语句。,6,False
一个具有24位色、300×200大小的bmp图片文件大小为（）字节？ 300×200 300×200×24 300×200×24/8300×200／8,8,False
利用OLE技术，记事本也可以打开Word2010文档。,3,False
下列有关Word 2010表格的叙述正确的是（）。 表格中的多个单元格可以合并，合并后只保留左上角一个单元格的内容 表格中的多个单元格可以合并，合并后回保留所有单元格的内容 可以将一个表格从行的方向拆分成多个表格可以将一个表格从列的方向拆分成多个表格,3,False
PowerPoint 2010放映文件的扩展名为（）？ PPTX PPVX PPSXPTTX,5,False
下列关于存储器的叙述中正确的是（）？ CPU能直接访问存储在内存中的数据，也能直接访问存储在外存中的数据 CPU不能直接访问存储在内存中的数据，能直接访问存储在外存中的数据 CPU只能直接访问存储在内存中的数据，不能直接访问存储在外存中的数据CPU既不能直接访问存储在内存中的数据，也不能直接访问存储在外存中的数据,1,False
下列（）的主要功能是把原始数据和处理这些数据的程序转换为计算机能够识别的二进制代码。 显示器 绘图仪 鼠标器扫描仪,1,False
利用HTML语言编写网页时，如果想插入图片，则使用的标记符是（）。 img,7,False
微机连接新的硬件后，重新启动Windows 7会发生（）。 系统会自动检测并报告发现新的硬件 系统会提示用户重装Windows 7 自动进入MS-DOS模式进入安全模式,1,False
下面有关Excel2010的描述中正确的是（）？ 可以同时选择多个工作表 工作表可以在不同的工作簿中移动或复制 一个工作表可以保存为一个Excel文件删除的工作表进入回收站,4,False
在Excel 2010工作表中，下列正确的公式形式有（）。 =B3*Sheet3！A2 =B3*%A2 =B3*“Sheet3”$3A2=B3*$A2,4,False
在Excel 2010中，下列有关插入新工作表的方法错误的是（）。 “开始”选项卡中的“单元格”组中“插入” “文件”选项卡中的“单元格”组中“插入” “插入”选项卡的“单元格”组中“新工作表”Shift+F11,4,False
在PowerPoint  2010中，以下（）是无法打印出来的？ 幻灯片中的图片 幻灯片中动画效果 母版上设置的标志幻灯片中的文本框,5,False
裸机是指刚装好了操作系统，其他软件都没有安装的计算机。,1,False
某中国境内企业要建立WWW网站，一般来说其域名的后缀应该是（）？ com.cn mil.cn gov.cnedu.cn,7,False
计算机系统应该包括（）。 主机和打印机 通用计算机和专用计算机 系统软件和应用软件硬件系统和软件系统,1,False
要将演示文稿保存为“PowerPoint2010放映”类型，则文件的扩展名为（）？ ppsx,5,False
现有一主机的域名为www、163169、com，由此可知拥有该主机的单位是一个（）？ 教育机构 商业机构 政府机构国际性组织,7,False
在Excel2010中公式或函数对单元格的引用包括（）？ 绝对引用、相对引用 跨文件引用 交叉引用混合引用,4,False
（）构成了Internet应用程序的基础，用于编写Web网页？ HTML语言,7,False
Internet采用域名地址是因为（）。 一台主机必须用域名地址标识 一台主机必须用IP地址和域名地址共同标识 IP地址不能唯一标识一台主机IP地址不便于记忆,7,False
bmp图像文件所占的存储空间同（）有关。 分辨率 显示速度 压缩比颜色质量,8,False
以下运算符中（）不能在Access中使用。 = + -≥,6,False
"在Internet中冲浪时,需要浏览器的帮助，下列（）是常用的浏览器软件 Google Internet Explorer FireFoxBaidu",7,False
Access2010的报表对象和窗体对象的作用完全相同。,6,False
下列关于Windows 7“回收站”的说法，哪些是错误的（）。 删除文件的同时按下Shift键，删除的文件将不送入回收站而直接从硬盘删除 从U盘上删除文件将不放入回收站 “回收站”中的内容会自动清空“回收站”是内存的一个区域,2,False
计算机中的所有信息在计算机内部都是以（）表示的 BCD编码 ASCII编码 二进制编码十进制编码答案：,1,False
Windows7提供的是交互式的字符用户界面。,2,False
SQL是一种交互式查询语言。,6,False
按照防火墙使用方法的不同可分为应用层防火墙、链路层防火墙和网络层防火墙。,9,False
一般说来，下列（）不可能是由病毒引起的？ 可执行的程序的长度突然增大 系统的引导变慢 屏幕出现异常画面，问候语等运行某种语言程序出现错误的执行结果,9,False
单元格是Excel 2010工作表最基本的数据单元，可以合并和拆分。,4,False
以下有关汉字编码正确的是（）？ 国标码就是机内码 国标码就是ASCII编码 汉字机内码又称为外码一个国标码和汉字机内码都占两个字节,1,False
在Excel2010中，如果在单元格中既输入日期又输入时间，则中间必须用空格隔开。,4,False
ISP的中文含义是（）。 Internet服务提供商,7,False
以下是根据汉字结构输入汉字的方法是（）？ 区位码 五笔字形 智能ABC电报码,1,False
显示器既是输入设备又是输出设备。,1,False
Word2010中可以设置的字号最大是72磅。,3,False
数据库管理系统的功能包括(  )。 数据解密 数据定义 数据存取数据加密,6,False
"在Excel 2010中，下列有关单元格中输入数据的说法中不正确的是（）。 输入“06/7”后按回车键，则显示分数6/7 输入“(-398)”后按回车键，单元格内容默认左对齐 输入“(398)”后按回车键，单元格内容默认左对齐输入“9,853,123”后按回车键，单元格内容默认左对齐",4,False
在Access2010中有一种查询，可以删除它所基于的表中的数据，这种类型的查询称为（）？ 删除,6,False
以下不属于Word2010中查找替换功能的是（）？ 能够查找和替换带格式的文本 能够使用通配符进行快速、复杂的查找和替换 能够查找图形对象能够查找和替换文本中的格式,3,False
下列属于操作系统基本功能的有（）。 处理机管理 设备管理 网络与通信管理运算逻辑管理,2,False
通过Internet发送或接受电子邮件(E-mail)的首要条件是应该有一个邮件地址，它的正确形式是（）？ 用户名@域名 用户名#域名 用户名/域名用户名.域名,7,False
下列对Access2010中数据表的描述错误的是（）？ 数据表的设计视图的主要作用是设计表的结构 表的数据视图只能用于显示数据，不能编辑数据 数据表是数据库的最重要的对象之一除了Excel数据外，外部数据无法导入,6,False
以下有关Word2010中查找替换功能的说法中，错误的是（）？ 查找内容时，不能使用通配符 可以查找满足某格式的内容 能够查找图形对象当“替换为”中为空时，系统将查找到的内容删除,3,False
以下属于合法C类地址的是（）？ 202.201.5.43 222.256.23.6 10.10.123.223203.24.25.26,7,False
下列属于多媒体制作软件的是（）？ Excel2010 Photoshop Windows Media PlayerCorelDraw,8,False
Word 2010中，若想插入艺术字，应使用（）操作。 “视图”选项卡-“文本”-艺术字 “审阅”选项卡-“文本”-艺术字 “开始”选项卡-“文本”-艺术字“插入”选项卡-“文本”-艺术字,3,False
在PowerPoint  2010中，如果关闭演示文稿，但又不想退出PowerPoint，其操作是（）？ 选择“文件”选项卡中的“关闭” 选择“文件”选项卡中的“退出” 选择“窗口”选项卡中的“关闭”双击窗口左上角的“控制菜单”按钮,5,False
非法接收者试图从密文分析出明文的过程称为破译。,9,False
在Excel2010中，将sheet1的A1单元格内容与sheet2的B2单元格内容相加，计算结果放在sheet3的A1单元格中，则在sheet3的A1单元格中应输入（）？ =sheet1$A1+sheet2$B2 =sheet1!A1+sheet2!B2 sheet1$A1+sheet2!B2sheet1!A1+sheet2$B2,4,False
非数值信息在计算机中的表示一般用（）。 842l（BCD）码 ASCII码 交换码机内码,1,False
显示器分辨率一般用（）表示？ 能显示多少个字符 横向点×纵向点 能显示的信息量能显示的颜色数,1,False
关于Word 2010的视图，（）视图可方便实现折叠和展开，适用于长文档的浏览设置。 阅读版式 大纲 Web版式页面,3,False
有关Windows7控制面板的说法中，错误的是（）？ 控制面板是用户修改系统设置的常用工具 控制面板可以更改系统的外观和功能 控制面板可对就是的软件、硬件系统进行设置控制面板可以修改文件的属性，从而实现对文件的管理,2,False
关于机器指令，下面说法错误的是（）。 指令由操作码与地址码组成 用机器指令编写的程序可以直接在任何计算机上运行 机器指令与计算机的硬件结构有关高级语言编写的程序必须转换成由机器指令组成的机器语言程序才能运行,1,False
窗口最小化后该窗口被关闭。,2,False
下列属于系统软件的有（）。 Windows 7/8 Office2010 MS-DOS浏览器,1,False
下列关于Windows 7活动窗口的说法中不正确的是（）？ 活动窗口一定位于重叠窗口的最上层 最大化的窗口一定是活动窗口 同一时刻只能有一个活动窗口活动窗口是可以输入信息的窗口,2,False
下列说法正确的是（）。 CPU和内存可以直接通信 高速缓存实现了CPU和硬盘之间速度的匹配 程序由一系列随机排序的指令组成，用于实现某一特定功能外存储器又称为辅助存储器,1,False
在Access 2010中，不允许同一表中有相同的字段值。,6,False
系统软件居于计算机系统中最靠近硬件的一层，它主要包括（）、语言处理程序、支撑服务软件等。 操作系统 数据库管理系统 文字处理系统电子表格软件,1,False
如果用户在一段时间（），Windows 7将启动执行屏幕保护程序。 既没有按鼠标器，也没有按键盘 没有按鼠标器 没有按键盘没有使用打印机,2,False
PowerPoint2010提供了三种播放演示文稿的方式，分别是（）、观众自行浏览和在站台浏览？ 演讲者放映,5,False
在Exce12010中，假定存在一个数据库工作表，内含姓名、专业、奖学金及成绩等项目，现要求对相同专业的学生计算奖学金总数，则分类字段是（） 专业,4,False
在PowerPoint 2010的普通视图下，若要插入一张新幻灯片，其操作为（）？ 单击“文件”选项卡下的“新建”命令 单击“开始”选项卡→“幻灯片”组中的“新建幻灯片”按钮 单击“插入”选项卡→“幻灯片”组中的“新建幻灯片”按钮单击“设计”选项卡→“幻灯片”组中的“新建幻灯片”按钮,5,False
Windows7的 “磁盘碎片整理”工具的主要作用是（）？ 修复磁盘 获得额外磁盘空间 提高文件访问速度删除回收站中的数据,2,False
以下有关进制的说法中，错误的是（）。 进制是进位计数值的简称 数是指某进制中的所有数码的个数 计算机内存中实际用于存储的是二进制和十六进制，不包括八进制二进制加法的运算规则是“逢二进一”,1,False
关于Word 2010的视图，（）视图是最接近打印结果的视图？ 阅读版式 大纲 Web版式页面,3,False
"下列操作中, 不能退出PowerPoint 2010的操作是（）。 单击“文件”选项卡的“关闭”命令 双击PowerPoint 2010窗口的控制菜单图标 按快捷键Alt+F4标题栏处右击，在弹出的快捷菜单中选择“关闭”",5,False
万维网的网址以http为前导，表示它遵从（）。 超文本传输协议 远程登录协议 文件传输协议纯文本协议,7,False
(  )是拥有数据库技术支持的计算机系统，可实现有组织地、动态地存储大量相关数据，提供数据处理和信息资源共享服务。 数据库系统,6,False
局域网中路由器的功能是（）？ 信息筛选 最佳路径选择 信号转换防止信号减弱,7,False
以下不属于Access2010查询类型的是（）？ 选择查询 投影查询 删除查询生成表查询,6,False
IPV4中，一个C类IP地址的网络号部分由（）位二进制数组成。 24,7,False
"下列输入到单元格中的不正确的Excel的公式是（）？ =A1+B1+SQRT(M1,M2) =SUM(A1:B1,A1:B1) =H15^2+H51^4+123=“中国”&“山东”&“济南”&3",4,False
在Access 2010数据库中，（）对象允许用户不用编程，仅通过可视化的直观操作就可以设计指定格式的打印输出。 报表 查询 宏模块,6,False
防火墙是目前最重要的一种网络防护装备，其缺点包括（）？ 强化安全策略 不能防范恶意的知情者 不能防范病毒限制暴露用户点,9,False
Access2010中，表和报表是一回事。,6,False
某中国境内的公办大学要建立WWW网站，一般来说其域名的后缀应该是（）？ com.cn mil.cn gov.cnedu.cn,7,False
"在Excel 2010默认情况下，在单元格中输入“=2=2”并按Enter键,单元格中显示（）？ #REF! 2=2 TRUE#NAME?",4,False
微型计算机中的中央处理器是由（）和控制器组成？ 运算器,1,False
内存中的每一个存储单元都被赋予一个唯一的序号，该序号称为 （）。 地址（或存储单元地址）,1,False
有关Word 2010文档操作的描述，下列错误的是（）。 按下Ctrl+P，系统直接打印全文 将鼠标移到文档左侧的选定栏，单击鼠标左键选择全文 在某段的任何地方三击鼠标左键，选择该段所有内容将鼠标移到文档左侧的选定栏，双击鼠标左键，选择当前对应段落,3,False
PowerPoint2010中，（）用于查看幻灯片的播放效果？ 备注页视图 普通视图 幻灯片放映视图幻灯片浏览视图,5,False
Word2010中文档文件的默认扩展名为（）？ .docx,3,False
在Access2010中，有关字段名称的说法错误的是(   )。 字段名称最长不超过64个字符 字段名称最长不超过255个字符 文本类型的字段值长度最长不超过255个字符字段名称中间可以有空格，但开头不能有空格,6,False
PowerPoint 2010 ，“演讲者放映”方式采用全屏幕方式放映演示文稿。,5,False
要实现有线网络通信，必须具备多个条件，以下各项中不属于此类条件的是（）？ 解压缩卡 网络接口卡 网络协议网络服务器/客户机程序,7,False
Access 2010中，字段名称可以以数字开头。,6,False
VOD的英文全写形式为（），其含义是交互式多媒体视频点播业务。 Video On Demand,7,False
在Access2010中，报表的主要作用是编辑数据，并按照指定的格式来打印输出的数据。,6,False
"在Excel2010 中,有关公式功能的阐述，正确的是（）？ countif的作用对区域内符合条件的单元格计数 公式“=rank(G2, G2:G11)”的作用是计算G2中的数值在区域G2:G11中的升序排名 公式“=count(A1:A100)”的返回值为10，说明该区域有10个单元格内容为数字函数IF的作用是判断指定条件是否为真，真则返回True，假则返回False",4,False
Internet上采用的基本通信协议是（）？ IPX SLIP TCP/IPPPP,7,False
CPU所能处理的最大二进制数据的位数，称为字长。,1,False
我们只能用十进制、二进制、八进制和十六进制，没有其他进制。（   ）,1,False
用Word 2010所制作的表格大小不能超过一页。,3,False
下列对Access2010中数据表的描述正确的是（）？ 数据表的设计视图的主要作用是设计表的结构 表的数据视图只能用于显示数据，不能编辑数据 数据表是数据库的最重要的对象之一外部数据无法导入,6,False
英文缩写CMI的中文意思是（）？ 计算机管理教学 计算机辅助教育 计算机辅助设计计算机辅助测试,1,False
下列软件属于操作系统的是（）？ Windows 7 Winamp UnixNetants,2,False
计算机网络最本质的功能是实现（）？ 资源共享,7,False
汉字在计算机中可以用宋体、楷体等不同字体显示。在 GB18030 汉字编码中，宋体字和楷体的“平”字对应的机内码不相同。,1,False
关于Windows7的说法中，（）是正确的？ 桌面上的图标都是自动排列的 对话框不能改变大小，也不能缩成任务栏图表 “回收站”用于存放被删除的对象，位于“回收站”中的对象不能再删除用户可以在桌面上添加图标，以表示自己的文档、文件夹或快捷方式,2,False
下面有关Word2010表格排序操作的描述中错误的是（）？ 可以按照字母顺序排列，也可以按照数值数据排序 最多可按照3个字段排序 按照多个关键字排序时，要么全部为升序，要么全部为降序当第一个关键字相同时，可以再选择第二个关键字进行排序,3,False
Internet中进行路由选择及拥塞控制的网络设备是（）。 交换机 路由器 网关网卡,7,False
Access2010中的表设计视图中，可以设置某字段是否必须输入。,6,False
下面的短语是用于描述计算机性能指标的有（）？ 汉字字形点阵为24×24 一个字节有8个bit组成 PIV/3.05GHz48BIPS,1,False
Internet的接入方式有很多，以下说法正确的是（）？ PSTN方式是目前应用最为广泛的接入方式，带宽非常高 ADSL（非对称数字用户环路）是通过电话线提供宽带数据业务的技术 LAN方式上网速度较慢移动通信手机通过无线方式接入Internet,7,False
Excel 2010对单元格的引用方式有（）、绝对引用和混合引用。 相对应用,4,False
Internet中最为重要网络设备是（），其作用是进行最优路径选择及拥塞控制路由器？ 路由器,7,False
以下关于Word 2010操作及功能的叙述中，不正确的是（）？ Word 2010具有强大的表格处理功能 进行段落格式设置时，不必先选定整个段落 设置字符格式对所选文本有效，对在该处后续输入的文本无效Word 2010表格的单元格中可以插入公式进行运算,3,False
某单位局域网中任何一台工作站出现故障，都会导致整个网络停止工作，则该单位的网络结构很可能是（）？ 星形结构 树状结构 环形结构总线结构,7,False
